PPID,Final50,Day,Time,Valence,Arousal,Word1,Intensity1,Word2,Intensity2,Word3,Intensity3,Word4,Intensity4,Phrase,InferredValence
6,1,13,10:55,13,36,overwhelmed,3,restless,4,content,5,,,overwhelmed restless content ,0.399225452
6,1,13,11:03,10,38,stressed,3,,,,,,,stressed   ,0.211478885
6,1,13,11:57,35,-10,happy,5,relaxed,5,,,,,happy relaxed  ,0.834210016
6,1,13,12:30,34,27,satisfied,3,neutral,4,,,,,satisfied neutral  ,0.64962657
6,1,14,11:18,7,31,bored,3,neutral,3,,,,,bored neutral  ,0.305120652
6,1,14,11:27,-13,20,restless,4,bored,4,,,,,restless bored  ,0.398861748
6,1,14,15:03,32,47,happy,4,excited,5,,,,,happy excited  ,0.875154855
6,1,14,15:42,32,35,happy,5,proud,5,,,,,happy proud  ,0.925200789
6,1,14,16:00,26,39,funny,4,Happy,3,,,,,funny Happy  ,0.805098268
6,1,14,16:10,43,44,Happy,5,loved,3,,,,,Happy loved  ,0.833312079
6,1,15,9:47,-15,40,stressed,4,unprepared,5,,,,,stressed unprepared  ,0.272946634
6,1,15,10:30,20,49,focused,3,productive,4,,,,,focused productive  ,0.641476696
6,1,15,10:45,36,18,satisfied,3,restless,4,,,,,satisfied restless  ,0.666114034
6,1,15,10:54,33,9,focused,4,calm,3,,,,,focused calm  ,0.840600543
6,1,15,11:03,40,33,relaxed,3,content,4,,,,,relaxed content  ,0.829635462
6,1,15,11:09,10,30,content,4,prepared,3,,,,,content prepared  ,0.610926129
6,1,15,11:17,37,-9,relaxed,4,calm,3,,,,,relaxed calm  ,0.805454283
6,1,15,15:31,36,16,prepared,4,focused,5,calm,3,,,prepared focused calm ,0.745709253
7,1,1,15:17,13,31,excited,4,,,,,,,excited   ,0.917852793
7,1,2,10:58,27,32,happy,3,,,,,,,happy   ,0.820155087
7,1,2,13:50,25,13,relaxed,3,,,,,,,relaxed   ,0.831419917
7,1,2,14:09,26,24,happy,3,,,,,,,happy   ,0.820155087
7,1,2,14:48,17,19,happy,4,,,,,,,happy   ,0.820155087
7,1,2,15:28,36,12,happy,3,,,,,,,happy   ,0.820155087
7,1,2,15:55,30,36,happy,4,,,,,,,happy   ,0.820155087
7,1,3,11:26,29,24,focused,4,,,,,,,focused   ,0.701466017
7,1,3,11:53,24,25,focused,4,happy,3,proud,3,,,focused happy proud ,0.841044108
7,1,3,16:04,6,1,neutral,3,,,,,,,neutral   ,0.525447807
7,1,3,16:25,16,32,happy,3,calm,3,eager,3,,,happy calm eager ,0.618416623
7,1,3,18:19,19,-13,relaxed,3,,,,,,,relaxed   ,0.831419917
7,1,3,18:28,13,-9,relax,3,,,,,,,relax   ,0.831419917
7,1,3,18:43,7,-6,neutral,3,,,,,,,neutral   ,0.525447807
7,1,4,10:07,34,32,happy,3,excited,3,,,,,happy excited  ,0.875154855
7,1,4,10:15,27,26,happy,4,,,,,,,happy   ,0.820155087
7,1,4,11:54,27,27,neutral,4,,,,,,,neutral   ,0.525447807
7,1,4,12:37,31,36,happy,4,excited,4,,,,,happy excited  ,0.875154855
7,1,4,13:08,26,28,anxious,4,,,,,,,anxious   ,0.374103636
7,1,4,13:49,23,25,focused,5,,,,,,,focused   ,0.701466017
7,1,4,14:10,15,20,happy,3,,,,,,,happy   ,0.820155087
7,1,4,15:39,25,21,happy,3,,,,,,,happy   ,0.820155087
7,1,5,11:10,29,26,happy,3,nervous,2,,,,,happy nervous  ,0.627959205
7,1,5,11:39,30,29,focused,4,excited,3,,,,,focused excited  ,0.841475835
7,1,5,12:45,31,28,happy,3,focused,3,,,,,happy focused  ,0.81481093
7,1,5,13:06,24,31,relaxed,3,,,,,,,relaxed   ,0.831419917
7,1,5,14:11,27,18,relaxed,3,anxious,3,focused,3,,,relaxed anxious focused ,0.764395007
7,1,5,14:30,24,25,focused,3,anxious,3,excited,3,,,focused anxious excited ,0.599284683
7,1,5,15:39,29,26,focused,3,,,,,,,focused   ,0.701466017
7,1,5,17:43,24,39,anxious,3,relaxed,3,calm,3,happy,3,anxious relaxed calm happy,0.674220415
7,1,5,17:55,20,22,calm,3,,,,,,,calm   ,0.806252189
7,1,5,18:27,37,30,relaxed,3,,,,,,,relaxed   ,0.831419917
7,1,6,11:30,14,30,focused,3,,,,,,,focused   ,0.701466017
7,1,6,12:10,19,28,happy,4,focused,4,,,,,happy focused  ,0.81481093
7,1,6,14:22,24,26,relaxed,3,,,,,,,relaxed   ,0.831419917
7,1,6,14:46,28,33,excited,4,,,,,,,excited   ,0.917852793
7,1,6,15:14,31,15,anxious,4,,,,,,,anxious   ,0.374103636
7,1,6,16:07,26,25,relieved,3,,,,,,,relieved   ,0.875601453
7,1,6,16:20,24,28,relaxed,4,,,,,,,relaxed   ,0.831419917
7,1,7,11:40,31,30,happy,3,relaxed,3,,,,,happy relaxed  ,0.834210016
7,1,7,11:46,35,29,excited,3,,,,,,,excited   ,0.917852793
7,1,7,12:11,27,26,happy,3,focused,3,,,,,happy focused  ,0.81481093
7,1,7,12:28,29,28,focused,4,,,,,,,focused   ,0.701466017
7,1,7,12:40,28,32,happy,4,excited,4,relieved,4,,,happy excited relieved ,0.811136313
7,1,7,14:22,32,32,happy,3,excited,3,focused,4,,,happy excited focused ,0.782067991
7,1,7,15:32,29,-50,happy,3,relaxed,4,,,,,happy relaxed  ,0.834210016
7,1,7,17:40,28,25,happy,4,relaxed,3,focused,3,,,happy relaxed focused ,0.814784657
7,1,7,17:56,20,24,relaxed,4,,,,,,,relaxed   ,0.831419917
7,1,8,12:59,29,33,calm,3,anxious,3,,,,,calm anxious  ,0.637410442
7,1,8,13:50,27,34,happy,3,excited,4,proud,3,,,happy excited proud ,0.925329081
7,1,8,16:09,29,12,happy,4,calm,4,,,,,happy calm  ,0.839081264
7,1,8,18:14,27,20,calm,3,,,,,,,calm   ,0.806252189
7,1,9,11:35,29,31,happt,4,anxious,4,,,,,happt anxious  ,0.563231468
7,1,9,12:12,39,36,relaxed,3,anxious,4,,,,,relaxed anxious  ,0.730035357
7,1,9,13:15,20,-3,relaxed,3,,,,,,,relaxed   ,0.831419917
7,1,9,13:31,14,10,calm,2,,,,,,,calm   ,0.806252189
7,1,9,15:07,25,37,happy,3,,,,,,,happy   ,0.820155087
7,1,9,15:15,18,25,happy,3,annoyed,3,,,,,happy annoyed  ,0.31524372
7,1,9,15:21,20,33,anxious,3,,,,,,,anxious   ,0.374103636
7,1,9,15:59,21,26,happy,3,,,,,,,happy   ,0.820155087
7,1,9,17:29,24,13,happy,3,,,,,,,happy   ,0.820155087
7,1,10,13:01,25,25,happy,3,proud,3,relieved,3,focused,3,happy proud relieved focused,0.796616223
7,1,10,13:28,30,24,happy,3,,,,,,,happy   ,0.820155087
7,1,10,13:43,32,28,happy,3,,,,,,,happy   ,0.820155087
7,1,10,13:53,28,33,relaxed,3,,,,,,,relaxed   ,0.831419917
7,1,10,14:22,33,22,focused,3,,,,,,,focused   ,0.701466017
7,1,10,14:34,27,25,happy,3,,,,,,,happy   ,0.820155087
7,1,11,11:21,26,26,focused,3,,,,,,,focused   ,0.701466017
7,1,11,12:18,16,24,happy,3,,,,,,,happy   ,0.820155087
7,1,11,12:59,33,25,happy,3,,,,,,,happy   ,0.820155087
7,1,11,13:16,28,32,calm,3,,,,,,,calm   ,0.806252189
7,1,11,14:11,34,32,calm,3,,,,,,,calm   ,0.806252189
7,1,11,14:31,34,32,calm,3,,,,,,,calm   ,0.806252189
7,1,12,12:52,22,29,calm,3,worn out,4,,,,,calm worn out  ,0.513072287
7,1,12,17:14,2,5,tired,3,,,,,,,tired   ,0.354044171
7,1,13,13:51,-16,24,upsey,3,,,,,,,upsey   ,0.264452257
7,1,14,10:37,24,28,focused,3,happy,3,annoyed,3,,,focused happy annoyed ,0.357747731
7,1,14,11:30,25,23,happy,3,,,,,,,happy   ,0.820155087
7,1,14,11:39,24,12,happy,3,calm,3,,,,,happy calm  ,0.839081264
7,1,14,11:49,15,22,focused,3,,,,,,,focused   ,0.701466017
7,1,14,12:08,18,26,happy,3,,,,,,,happy   ,0.820155087
7,1,14,12:33,14,26,happy,3,,,,,,,happy   ,0.820155087
7,1,15,10:43,15,18,calm,3,happy,3,,,,,calm happy  ,0.792875197
7,1,15,11:28,25,26,calm,3,,,,,,,calm   ,0.806252189
7,1,15,11:44,25,27,calm,4,,,,,,,calm   ,0.806252189
7,1,15,16:20,21,25,happy,4,,,,,,,happy   ,0.820155087
7,1,15,16:26,26,26,happy,4,,,,,,,happy   ,0.820155087
9,1,1,9:47,20,1,calm,3,,,,,,,calm   ,0.806252189
9,1,1,9:54,28,0,happy,3,,,,,,,happy   ,0.820155087
9,1,1,10:00,13,-16,happy,3,,,,,,,happy   ,0.820155087
9,1,1,10:18,-9,2,distress,3,,,,,,,distress   ,0.128016245
9,1,1,10:48,3,19,confusion,3,,,,,,,confusion   ,0.339610907
9,1,1,11:35,-15,19,stressed,3,worried,4,,,,,stressed worried  ,0.221929015
9,1,1,11:47,17,-14,happy,3,,,,,,,happy   ,0.820155087
9,1,1,12:06,14,25,happy,3,,,,,,,happy   ,0.820155087
9,1,1,12:12,19,10,mindful,4,,,,,,,mindful   ,0.707663094
9,1,1,12:35,22,19,focused,3,,,,,,,focused   ,0.701466017
9,1,1,12:49,-4,18,stressed,3,,,,,,,stressed   ,0.211478885
9,1,1,12:56,-3,13,worried,2,,,,,,,worried   ,0.247625746
9,1,1,14:12,-24,16,stressed,5,,,,,,,stressed   ,0.211478885
9,1,1,15:42,-21,9,stressed,3,,,,,,,stressed   ,0.211478885
9,1,1,16:59,0,-12,happy,2,,,,,,,happy   ,0.820155087
9,1,1,17:26,21,-14,happy,3,,,,,,,happy   ,0.820155087
9,1,2,9:42,25,16,stressed,2,,,,,,,stressed   ,0.211478885
9,1,2,10:16,8,-16,worried,3,,,,,,,worried   ,0.247625746
9,1,2,10:28,26,17,excited,2,nervous,3,,,,,excited nervous  ,0.443975831
9,1,2,10:36,22,35,happy,3,,,,,,,happy   ,0.820155087
9,1,2,12:18,20,4,happy,3,,,,,,,happy   ,0.820155087
9,1,2,13:30,14,1,calm,3,,,,,,,calm   ,0.806252189
9,1,2,16:01,-37,42,sad,3,disappointes,4,,,,,sad disappointes  ,0.102865529
9,1,3,9:34,6,19,overwhelmed,3,,,,,,,overwhelmed   ,0.30218726
9,1,3,9:57,13,24,overwhelmed,3,,,,,,,overwhelmed   ,0.30218726
9,1,3,11:12,0,18,scared,3,,,,,,,scared   ,0.290708931
9,1,3,13:19,14,28,hapoy,3,,,,,,,hapoy   ,0.820155087
9,1,3,15:13,12,-24,calm,3,,,,,,,calm   ,0.806252189
9,1,4,8:50,13,-18,calm,2,,,,,,,calm   ,0.806252189
9,1,4,8:58,14,19,calm,2,,,,,,,calm   ,0.806252189
9,1,4,9:33,25,-26,happy,3,,,,,,,happy   ,0.820155087
9,1,4,9:57,38,-2,happy,2,,,,,,,happy   ,0.820155087
9,1,4,10:43,19,22,happy,2,,,,,,,happy   ,0.820155087
9,1,4,12:35,8,40,overwhelmed,2,,,,,,,overwhelmed   ,0.30218726
9,1,4,13:47,-2,18,startled,3,,,,,,,startled   ,0.209552536
9,1,5,9:57,15,13,nervous,2,,,,,,,nervous   ,0.395997219
9,1,5,10:36,18,27,happy,2,,,,,,,happy   ,0.820155087
9,1,5,11:46,17,20,happy,3,,,,,,,happy   ,0.820155087
9,1,5,11:59,18,3,happy,2,,,,,,,happy   ,0.820155087
9,1,5,14:05,1,15,stressed,2,,,,,,,stressed   ,0.211478885
9,1,5,15:04,-16,16,frustrated,3,,,,,,,frustrated   ,0.256387276
9,1,6,9:45,6,13,nervous,3,,,,,,,nervous   ,0.395997219
9,1,6,10:23,16,19,nervous,3,,,,,,,nervous   ,0.395997219
9,1,6,11:12,31,31,happy,4,,,,,,,happy   ,0.820155087
9,1,6,11:37,14,21,happy,2,,,,,,,happy   ,0.820155087
9,1,6,13:59,20,16,happy,3,,,,,,,happy   ,0.820155087
9,1,6,14:36,11,-17,calm,2,,,,,,,calm   ,0.806252189
9,1,6,15:29,30,-16,happy,3,,,,,,,happy   ,0.820155087
9,1,6,15:37,14,-10,happy,3,,,,,,,happy   ,0.820155087
9,1,6,15:51,19,-20,calm,2,,,,,,,calm   ,0.806252189
9,1,6,17:15,20,-12,happy,2,,,,,,,happy   ,0.820155087
9,1,6,17:22,15,-2,relaxed,2,,,,,,,relaxed   ,0.831419917
9,1,7,8:50,-18,9,worried,2,,,,,,,worried   ,0.247625746
9,1,7,9:11,20,12,concerned,2,,,,,,,concerned   ,0.287511294
9,1,7,9:35,14,10,stressed,2,happy,3,,,,,stressed happy  ,0.372766539
9,1,7,10:07,27,-17,calm,2,,,,,,,calm   ,0.806252189
9,1,7,10:14,14,-3,stressed,2,,,,,,,stressed   ,0.211478885
9,1,7,10:33,21,11,calm,3,,,,,,,calm   ,0.806252189
9,1,7,12:02,17,-5,happy,3,,,,,,,happy   ,0.820155087
9,1,7,12:48,19,-8,happy,3,,,,,,,happy   ,0.820155087
9,1,7,14:09,26,-20,happy,3,,,,,,,happy   ,0.820155087
9,1,7,16:06,24,-6,excited,3,,,,,,,excited   ,0.917852793
9,1,7,16:24,21,2,confused,2,,,,,,,confused   ,0.339610907
9,1,8,8:38,20,-20,happy,3,,,,,,,happy   ,0.820155087
9,1,8,9:37,15,-4,concerned,2,,,,,,,concerned   ,0.287511294
9,1,8,12:44,27,8,stressed,2,,,,,,,stressed   ,0.211478885
9,1,8,14:07,27,8,calm,3,,,,,,,calm   ,0.806252189
9,1,8,14:54,1,13,frustrated,3,,,,,,,frustrated   ,0.256387276
9,1,9,9:36,26,-16,calm,3,,,,,,,calm   ,0.806252189
9,1,9,9:48,-15,-12,frustrated,2,,,,,,,frustrated   ,0.256387276
9,1,9,10:29,-13,-3,defeated,2,happy,3,,,,,defeated happy  ,0.594020898
9,1,9,12:41,21,12,scared,3,,,,,,,scared   ,0.290708931
9,1,9,12:48,-3,20,concerned,4,,,,,,,concerned   ,0.287511294
9,1,9,14:44,7,13,frustrated,3,,,,,,,frustrated   ,0.256387276
9,1,9,14:51,18,7,frustrated,3,,,,,,,frustrated   ,0.256387276
9,1,9,16:23,22,-10,stressed,2,,,,,,,stressed   ,0.211478885
9,1,10,9:42,15,-16,calm,3,,,,,,,calm   ,0.806252189
9,1,10,10:20,18,-16,excited,3,,,,,,,excited   ,0.917852793
9,1,10,10:53,18,19,happy,3,,,,,,,happy   ,0.820155087
9,1,10,12:20,22,5,happy,2,,,,,,,happy   ,0.820155087
9,1,10,13:46,21,7,overwhelmed,2,,,,,,,overwhelmed   ,0.30218726
9,1,10,15:30,16,9,tired,2,,,,,,,tired   ,0.354044171
9,1,11,8:28,2,-7,concerned,3,,,,,,,concerned   ,0.287511294
9,1,11,8:42,2,-7,calm,2,,,,,,,calm   ,0.806252189
9,1,11,10:44,22,8,calm,2,,,,,,,calm   ,0.806252189
9,1,11,11:47,15,-5,calm,3,,,,,,,calm   ,0.806252189
9,1,11,12:26,19,-6,focused,3,,,,,,,focused   ,0.701466017
9,1,11,13:17,14,-13,happy,2,,,,,,,happy   ,0.820155087
9,1,11,14:07,16,-13,tired,4,,,,,,,tired   ,0.354044171
9,1,11,15:08,10,1,tired,4,,,,,,,tired   ,0.354044171
9,1,11,15:15,23,4,happy,2,,,,,,,happy   ,0.820155087
9,1,11,15:50,15,4,happy,2,,,,,,,happy   ,0.820155087
9,1,12,10:07,15,-23,calm,3,,,,,,,calm   ,0.806252189
9,1,12,11:13,18,1,happy,3,,,,,,,happy   ,0.820155087
9,1,12,11:38,18,-4,happy,3,,,,,,,happy   ,0.820155087
9,1,12,12:53,15,0,stressed,2,,,,,,,stressed   ,0.211478885
9,1,12,14:56,22,6,calm,3,,,,,,,calm   ,0.806252189
9,1,13,9:34,13,15,nervous,3,,,,,,,nervous   ,0.395997219
9,1,13,10:14,0,11,nervous,3,,,,,,,nervous   ,0.395997219
9,1,13,11:00,33,22,relieved,3,,,,,,,relieved   ,0.875601453
9,1,13,11:12,16,21,happy,2,,,,,,,happy   ,0.820155087
9,1,13,11:58,18,14,stressed,2,,,,,,,stressed   ,0.211478885
9,1,13,13:43,23,11,relieved,3,,,,,,,relieved   ,0.875601453
9,1,13,13:59,12,4,happy,3,,,,,,,happy   ,0.820155087
9,1,13,15:02,17,14,happy,3,,,,,,,happy   ,0.820155087
9,1,14,8:37,13,-12,calm,3,,,,,,,calm   ,0.806252189
9,1,14,9:05,18,0,worried,2,,,,,,,worried   ,0.247625746
9,1,14,9:44,24,10,stressed,2,,,,,,,stressed   ,0.211478885
9,1,14,11:08,13,7,worried,3,,,,,,,worried   ,0.247625746
9,1,14,11:53,20,12,calm,3,,,,,,,calm   ,0.806252189
9,1,14,13:29,4,15,worried,3,,,,,,,worried   ,0.247625746
9,1,14,14:44,-3,18,concerned,3,,,,,,,concerned   ,0.287511294
9,1,14,15:44,21,18,stressed,2,,,,,,,stressed   ,0.211478885
10,1,1,11:46,14,-1,calm,2,,,,,,,calm   ,0.806252189
10,1,2,12:53,30,14,calm,2,,,,,,,calm   ,0.806252189
10,1,3,12:35,12,-50,bored,2,distracted,3,,,,,bored distracted  ,0.210000781
10,1,3,13:21,13,-50,bored,3,,,,,,,bored   ,0.29013928
10,1,3,14:16,17,-15,bored,2,distracted,4,,,,,bored distracted  ,0.210000781
10,1,3,15:02,17,-14,bored,3,,,,,,,bored   ,0.29013928
10,1,3,16:59,17,-18,anxious,2,,,,,,,anxious   ,0.374103636
10,1,3,17:05,-18,28,anxious,4,,,,,,,anxious   ,0.374103636
10,1,4,11:13,-18,17,overwhelmed,2,sick,2,tired,4,,,overwhelmed sick tired ,0.295293813
10,1,4,11:24,-22,-13,relieved,2,,,,,,,relieved   ,0.875601453
10,1,4,11:42,15,11,calm,2,,,,,,,calm   ,0.806252189
10,1,4,12:48,18,-18,neutral,3,,,,,,,neutral   ,0.525447807
10,1,4,13:19,14,7,neutral,3,,,,,,,neutral   ,0.525447807
10,1,4,16:51,18,14,calm,2,,,,,,,calm   ,0.806252189
10,1,5,11:29,20,-18,sleepy,3,,,,,,,sleepy   ,0.442624819
10,1,5,12:15,14,12,sleepy,3,unmotivated,4,,,,,sleepy unmotivated  ,0.417578766
10,1,5,13:31,17,13,calm,3,,,,,,,calm   ,0.806252189
10,1,5,14:43,18,-13,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,15:01,14,40,worried,2,,,,,,,worried   ,0.247625746
10,1,5,15:06,13,17,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,15:13,16,16,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,15:32,16,14,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,15:58,16,20,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,16:04,22,14,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,16:35,13,13,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,16:45,17,-16,neutral,3,,,,,,,neutral   ,0.525447807
10,1,5,16:59,-8,17,nervous,2,,,,,,,nervous   ,0.395997219
10,1,5,17:06,-11,20,nervous,2,,,,,,,nervous   ,0.395997219
10,1,5,17:26,18,-14,embarrassed,2,,,,,,,embarrassed   ,0.300919276
10,1,5,17:54,18,-15,calm,3,,,,,,,calm   ,0.806252189
10,1,5,18:15,11,12,calm,2,,,,,,,calm   ,0.806252189
10,1,6,9:41,16,12,calm,2,,,,,,,calm   ,0.806252189
10,1,6,10:57,11,16,nervous,2,,,,,,,nervous   ,0.395997219
10,1,6,14:50,20,33,awkward,2,,,,,,,awkward   ,0.443637882
10,1,7,9:58,18,14,confused,2,,,,,,,confused   ,0.339610907
10,1,7,11:00,15,13,confused,3,,,,,,,confused   ,0.339610907
10,1,7,11:39,14,10,engaged,2,,,,,,,engaged   ,0.766384273
10,1,7,16:29,6,20,annoyed,2,,,,,,,annoyed   ,0.14711635
10,1,8,12:19,17,22,bored,2,antsy,2,,,,,bored antsy  ,0.287796842
10,1,8,12:48,-15,43,overwhelmed,3,,,,,,,overwhelmed   ,0.30218726
10,1,8,12:56,18,22,excited,2,,,,,,,excited   ,0.917852793
10,1,8,13:09,-11,18,anxious,3,,,,,,,anxious   ,0.374103636
10,1,8,13:54,20,27,nervous,3,,,,,,,nervous   ,0.395997219
10,1,8,14:03,19,11,bored,2,,,,,,,bored   ,0.29013928
10,1,8,14:15,17,16,frustrated,2,,,,,,,frustrated   ,0.256387276
10,1,8,14:28,30,13,neutral,4,,,,,,,neutral   ,0.525447807
10,1,8,15:14,16,12,relieved,2,,,,,,,relieved   ,0.875601453
10,1,8,15:23,14,10,bored,2,,,,,,,bored   ,0.29013928
10,1,8,15:43,17,20,bored,2,,,,,,,bored   ,0.29013928
10,1,8,16:44,12,16,uncomfortable,2,,,,,,,uncomfortable   ,0.40115755
10,1,8,16:51,18,12,bored,2,,,,,,,bored   ,0.29013928
10,1,8,17:15,17,14,bored,2,,,,,,,bored   ,0.29013928
10,1,8,17:45,22,0,happy,2,,,,,,,happy   ,0.820155087
10,1,8,18:08,15,17,anmoyed,2,,,,,,,anmoyed   ,0.14711635
10,1,9,9:51,12,14,confused,2,,,,,,,confused   ,0.339610907
10,1,9,10:18,13,18,netural,4,,,,,,,netural   ,0.525447807
10,1,9,10:26,-19,30,startled,3,,,,,,,startled   ,0.209552536
10,1,9,11:02,35,-17,happy,2,,,,,,,happy   ,0.820155087
10,1,9,12:14,17,30,annoyed,2,,,,,,,annoyed   ,0.14711635
10,1,10,10:44,24,8,neutral,3,,,,,,,neutral   ,0.525447807
10,1,10,15:02,-16,-19,sleepy,3,,,,,,,sleepy   ,0.442624819
10,1,10,15:42,15,-3,bored,3,,,,,,,bored   ,0.29013928
10,1,11,9:11,17,-21,sleepy,3,,,,,,,sleepy   ,0.442624819
10,1,11,10:05,11,-20,tired,2,,,,,,,tired   ,0.354044171
10,1,11,10:27,13,4,sad,2,,,,,,,sad   ,0.586237477
10,1,11,11:01,-19,23,nervous,3,,,,,,,nervous   ,0.395997219
10,1,11,11:59,16,18,relieved,2,,,,,,,relieved   ,0.875601453
10,1,11,12:15,-21,31,sad,2,,,,,,,sad   ,0.586237477
10,1,11,14:06,18,10,neutral,3,,,,,,,neutral   ,0.525447807
10,1,11,14:53,14,11,neutral,3,,,,,,,neutral   ,0.525447807
10,1,11,15:19,20,-3,bored,2,,,,,,,bored   ,0.29013928
10,1,11,16:21,15,6,antsy,3,,,,,,,antsy   ,0.393136437
10,1,12,9:55,-12,16,nervous,2,,,,,,,nervous   ,0.395997219
10,1,12,11:03,17,19,sleepy,3,,,,,,,sleepy   ,0.442624819
10,1,12,12:32,10,17,bored,3,,,,,,,bored   ,0.29013928
10,1,12,12:46,10,5,neutral,3,,,,,,,neutral   ,0.525447807
10,1,12,13:29,10,16,excited,3,,,,,,,excited   ,0.917852793
10,1,12,13:55,12,15,hungry,3,,,,,,,hungry   ,0.288268693
10,1,12,14:17,13,18,hungry,4,,,,,,,hungry   ,0.288268693
10,1,13,10:22,11,-16,bored,4,,,,,,,bored   ,0.29013928
10,1,13,10:29,10,10,bored,2,,,,,,,bored   ,0.29013928
10,1,13,12:45,17,11,calm,2,,,,,,,calm   ,0.806252189
10,1,13,13:34,18,11,amused,3,,,,,,,amused   ,0.881390859
10,1,13,14:38,12,20,bored,2,,,,,,,bored   ,0.29013928
10,1,13,15:21,6,16,anxious,3,,,,,,,anxious   ,0.374103636
10,1,13,16:36,19,10,bored,2,,,,,,,bored   ,0.29013928
10,1,14,12:26,23,15,neutral,3,,,,,,,neutral   ,0.525447807
10,1,14,12:46,7,4,neutral,2,,,,,,,neutral   ,0.525447807
10,1,14,14:30,-23,29,anxious,3,,,,,,,anxious   ,0.374103636
10,1,14,15:38,16,1,bored,3,,,,,,,bored   ,0.29013928
10,1,14,16:37,15,8,neutral,3,,,,,,,neutral   ,0.525447807
11,1,1,15:59,4,-11,relaxed,4,,,,,,,relaxed   ,0.831419917
11,1,2,10:40,15,-20,relaxed,4,tired,3,,,,,relaxed tired  ,0.669605828
11,1,2,13:56,-2,-50,focused,5,,,,,,,focused   ,0.701466017
11,1,2,17:24,24,7,neutral,2,,,,,,,neutral   ,0.525447807
11,1,3,13:44,42,15,happy,2,tired,3,hungry,4,,,happy tired hungry ,0.257189047
11,1,3,15:31,3,-5,neutral,2,focused,5,,,,,neutral focused  ,0.544589941
11,1,4,12:05,24,27,productive,4,,,,,,,productive   ,0.717173462
11,1,4,13:16,30,24,activated,5,,,,,,,activated   ,0.625331823
11,1,4,14:27,-20,-4,grumpy,2,tired,2,,,,,grumpy tired  ,0.287795611
11,1,5,10:45,7,5,neutral,2,,,,,,,neutral   ,0.525447807
11,1,5,11:11,11,31,confused,4,,,,,,,confused   ,0.339610907
11,1,5,13:35,31,2,focused,4,,,,,,,focused   ,0.701466017
11,1,5,13:44,15,-4,wondering,3,,,,,,,wondering   ,0.559270961
11,1,5,16:02,-2,-12,bored,3,,,,,,,bored   ,0.29013928
11,1,5,17:05,18,-2,out of breath,3,,,,,,,out of breath   ,0.631714773
11,1,6,11:33,19,20,chill,3,exciting,3,,,,,chill exciting  ,0.921584127
11,1,6,11:40,-4,18,content,3,,,,,,,content   ,0.874681131
11,1,6,11:51,9,50,fired up,5,excited,4,wanting to share,3,,,fired up excited wanting to share ,0.861597089
11,1,6,12:24,7,-17,sleepy,3,engaged,3,,,,,sleepy engaged  ,0.592418072
11,1,6,12:47,32,19,interested,3,stressed,2,concerned,2,,,interested stressed concerned ,0.234800744
11,1,6,13:01,-18,27,sad,2,stressed,2,concerned,3,,,sad stressed concerned ,0.136694334
11,1,6,13:07,-18,37,sad,3,concerned,3,interested,5,,,sad concerned interested ,0.277788894
11,1,6,13:21,-10,24,interested,4,engaged,4,,,,,interested engaged  ,0.702649458
11,1,6,15:16,22,15,focused,3,,,,,,,focused   ,0.701466017
11,1,6,15:52,8,15,productive,3,,,,,,,productive   ,0.717173462
11,1,6,16:47,18,24,excited,2,,,,,,,excited   ,0.917852793
11,1,6,17:04,18,10,worried,2,excited,3,,,,,worried excited  ,0.474651136
11,1,6,17:12,13,20,chill,3,,,,,,,chill   ,0.876736518
11,1,7,12:42,13,-33,sleepy,3,curious,3,,,,,sleepy curious  ,0.473060157
11,1,7,13:06,12,-25,sleep,4,,,,,,,sleep   ,0.442624819
11,1,7,13:49,6,13,neutral,3,sleepy,2,,,,,neutral sleepy  ,0.464469363
11,1,7,13:54,1,6,satisfied,2,,,,,,,satisfied   ,0.874978663
11,1,7,14:07,10,11,neutral,2,,,,,,,neutral   ,0.525447807
11,1,7,14:23,9,10,intellectual,3,,,,,,,intellectual   ,0.769213411
11,1,7,15:10,25,13,chill,5,,,,,,,chill   ,0.876736518
11,1,7,16:22,7,16,focused,3,,,,,,,focused   ,0.701466017
11,1,7,16:37,19,11,excited,3,,,,,,,excited   ,0.917852793
11,1,7,17:16,10,12,focused,3,,,,,,,focused   ,0.701466017
11,1,8,10:36,5,-17,tired,3,happy,3,,,,,tired happy  ,0.553159829
11,1,8,11:11,6,6,excited,3,worried,2,sleepy,4,,,excited worried sleepy ,0.521110296
11,1,8,11:20,1,15,sleepy,3,interested,2,,,,,sleepy interested  ,0.489735031
11,1,8,11:43,9,17,neutral,3,excited,3,unsure,2,,,neutral excited unsure ,0.730580558
11,1,8,12:14,-11,-11,sad,2,empathetic,4,,,,,sad empathetic  ,0.506976145
11,1,8,12:25,3,11,empathetic,5,,,,,,,empathetic   ,0.700742764
11,1,8,12:57,22,6,empathetic,3,tired,2,sad,2,,,empathetic tired sad ,0.524867002
11,1,9,10:37,9,9,frustrated,3,tired,3,amused,3,,,frustrated tired amused ,0.21548516
